hebrew,count
האוכל,7
יתאים,7
הבלוג,7
צולמה,7
לגוף,7
תירוץ,7
גלובס,7
יורי,7
עימו,7
שניות,7
התנדבות,7
אמיתית,7
משבוע,7
סיציליה,7
המושב,7
אעבור,7
ראשו,7
מעיד,7
אנימציה,7
סיבת,7
משלך,7
מאזניים,7
פטירה,7
ארבעים,7
מתנהג,7
מסיבי,7
אהרוני,7
בקשתך,7
נשמעת,7
חוט,7
בסוג,7
הופעה,7
לכלא,7
קרקע,7
תלמי,7
נכתבים,7
ברויאר,7
בדבריך,7
נמתין,7
טיפוס,7
תעביר,7
פרוש,7
קבורה,7
מני,7
בייסבול,7
יט,7
פרטיות,7
בוץ,7
מזמין,7
חנוך,7
בתנועת,7
זעירה,7
הפסח,7
בירור,7
גלובליזציה,7
הווארד,7
מסביר,7
תושב,7
זוגו,7
קבר,7
ראינו,7
פליפה,7
לנקודה,7
הסקר,7
הקלף,7
האלים,7
טיפש,7
ג'ו,7
פשוטות,7
תגיע,7
כדוגמא,7
נמדד,7
מעורפל,7
סט,7
תעשו,7
כיף,7
אליאס,7
לסבול,7
מכונים,7
בנפח,7
חבורה,7
פסחים,7
אב,7
לויכוח,7
ענישה,7
פראנס,7
רועי,7
אופטימי,7
יז,7
הקליפ,7
ברובו,7
נעול,7
הגטו,7
נורמה,7
ממוצע,7
אחזיר,7
רבנו,7
מודה,7
לְהַדְּפִּיס,7
הַקָּצָר,7
"חַם,",7
בְּאֵר,7
הַשְּׁמֵנִים,7
רֵיק,7
נוֹסֵעַ,7
מִיָּד.,7
"הַכְּנֶסֶת,",7
לְהַעֲסָקַת,7
לְהוֹפִיעַ,7
"יק""א",7
בָּתִּים,7
מוֹרִיס,7
אַלְבֵּרְט,7
וְנִיסָּה,7
אוֹגוּסְט,7
הִתְגּוֹרֵר,7
"""טֵרוֹר",7
חֲתִימָה,7
פְּעִילוּתָהּ,7
פוֹן,7
נֶחֱשַׂף,7
פָּנִים.,7
נִבְחֲרָה,7
הַמּוֹעָצָה,7
הַתַּחְתּוֹן,7
הַלּוֹרְדִּים,7
שֶׁהִתְקַבֵּל,7
וִיתּוּר,7
לְעָתִיד,7
הַשְּׁפִיעָה,7
הַצִּיר,7
הַהִיגּוּי,7
רַךְ,7
עִקָּרוֹן,7
הַמּוֹדֵל,7
עֶקְרוֹן,7
שְׁקוֹלְנִיק,7
שִׂיחָה,7
לְאֵלּוּ,7
שֶׁיְּאַפְשֵׁר,7
הֶרֶס,7
מִמַּעֲלָה,7
הֶאֱמִינוּ,7
שׁוֹרֶשׁ,7
לְנַסֵּחַ,7
הַמְּבוּסֶּסֶת,7
יִיחוּדִית,7
מוּנָּחִים,7
הַטּוּרְקִית,7
לְהַצְלָחָה,7
הַצֶּמֶד,7
"מֵחָדָשׁ,",7
שֶׁקִּינְג,7
"""הָיִיתִי",7
הַמִּגְדָּל,7
הַכְּנִיעָה,7
פְּלִישָׁה,7
"הַיַּפָּנִי,",7
אֲבֵדוֹת,7
מַטֵּה,7
הַפְצָצָה,7
הַהַפְצָצָה,7
תִּפְעַל,7
שֶׁגָּרְמָה,7
הַהִיסְטוֹרְיוֹן,7
סוֹפֶּרְפוֹרְטְרֶס,7
מֵהֲטָלַת,7
פִּיצוּץ,7
שֶׁהוּטְּלָה,7
הַכּוֹתֶרֶת,7
הַמָּתֵמָטִית,7
שֶׁנְּיוּטוֹן,7
תֵּאוֹרְיַית,7
הַלֶּכֶת,7
הַיַּחֲסוּת,7
חוֹשֵׂף,7
"כֶּסֶף,",7
זְעִירָה,7
הַקּוֹסְמִית,7
בַּיְּקוּם.,7
גָּלַקְסְיוֹת,7
יוּבָל,7
הַבַּרְזֶל,7
הָרִיבּוֹנוּת,7
וְאַתְּ,7
תַּאֲרִיךְ:,7
2029,7
לְגַנְץ,7
שֶׁזֹּאת,7
עָמַדְתִּי,7
לְדֵיְיט,7
"רוֹזֵן,",7
הֲדַר,7
אוּצִ'י,7
בְּעִירָאק,7
הַמִּיטָּה,7
הַכִּיסֵּא,7
"–""",7
כּוּלָם,7
הַפָּעוֹט,7
טַבַּעַת,7
"""לֹא"",",7
דִיטָה,7
בִּנְצִיגוּת,7
הָאַגְרָה,7
בִּיצַּעְתִּי,7
יוֹרֵשׁ,7
יִפְעֲלוּ,7
יָמִינָה,6
הַשִּׂיא,6
שֶׁמָּה,6
לַהוֹרִים,6
עֲקִיבָא,6
שֶׁנּוֹלַד,6
הַסְּפֵּצִיפִי,6
קִיבּוּץ,6
וְהַיְּלָדִים,6
אֶעֱשֶׂה,6
הָלַכְנוּ,6
שְׁמוּאֵל,6
מְכוֹנִיּוֹת,6
בִּנְיָין,6
לְרֶכֶב,6
לְהַפְרִיד,6
קוּפְסָאוֹת,6
נְקִיִּים,6
מֵאָחוֹר,6
"בַּיִת,",6
בַּקָּשׁוֹת,6
לְהַקְרִיב,6
לִיבִּי,6
רִגְשִׁית,6
לַמַּצָּב,6
הַמְּעוֹרָבִים,6
נִפְגָּעִים,6
מוּשְׁלֶמֶת,6
הַמּוּשְׁלָם,6
רַע.,6
הִתְקַשֵּׁר,6
"מִשְׁקָל,",6
נִכְנֶסֶת,6
נְזָקִים,6
הַתְּחוּשׁוֹת,6
(הִיא,6
מְצַפָּה,6
הַמַּכְשִׁיר,6
מַשְׁלִים,6
הַהוּא,6
מִשְׂרָד,6
לְשׂוֹחֵחַ,6
רָגִיל.,6
לַחֲסוֹךְ,6
הַבְּסִיסִיִּים,6
נָתַתִּי,6
כְּ-20,6
שֶׁאוֹתָהּ,6
הַפָּחוֹת,6
פַּח,6
וְהִתְחַלְתִּי,6
תָּפְסָה,6
פֶּתֶק,6
הַחוֹדֶשׁ,6
אוֹתִיּוֹת,6
לִמְכּוֹר,6
בַּהֲנָחָה,6
בְּהֶסְכֵּם,6
הִכַּרְתִּי,6
עָבַרְנוּ,6
בְּגִישָׁה,6
רָשַׁם,6
בְּחַיִּים,6
עַצְמִי.,6
רִגְשִׁי,6
שִׂמְלָה,6
שֶׁאָהַב,6
הִתְנַגֵּד,6
מְחַפֶּשֶׂת,6
רְצִינִי.,6
שֶׁהִכַּרְתִּי,6
שֶׁמַּפְרִיעַ,6
וְהָיִיתִי,6
מוּזָרוֹת,6
בְּאַרְבַּע,6
הִתְקָרְבָה,6
יוֹשֶׁבֶת,6
לְהַכְרִיז,6
הַחוֹק.,6
הַכְּלָל,6
יִפְעַל,6
נִקְבַּע,6
שְׁלִיטָה,6
רַכֶּבֶת,6
הֶרְכֵּב,6
"""אָנוּ",6
לְהִיזָּהֵר,6
הַסִּיקּוּר,6
לְדַעַת,6
הָרוּחָנִית,6
הָרַבָּנוּת,6
הַהֲלָכָה,6
הַהֶיבֵּטִים,6
נוֹהֲגִים,6
מַקְפִּידִים,6
מִתְנַגְּדִים,6
שֶׁנֶּחֱשָׁב,6
יִבְחֲרוּ,6
מוּתָּר,6
לְצָרְכֵי,6
וְאָסוּר,6
חֲרֵדִי,6
יְשִׁיבוֹת,6
חֲרֵדִיִּים,6
"תּוֹרָה,",6
בַּמִּגְזָר,6
וְכַדּוֹמֶה.,6
אִינְטֶרְנֵט,6
הָאֲתָרִים,6
"חַבָּ""ד",6
וְעוֹשִׂים,6
לִילָדִים.,6
הַסַּכָּנָה,6
פּוֹגְעִים,6
בִּתְפִיסַת,6
מֵחֲשָׁשׁ,6
תּוֹכְנוֹת,6
מְחַפְּשִׂים,6
הַחֲרֵדִיִּים,6
רְחוֹקָה,6
מֵאֵלֶּה,6
וּכְדֵי,6
נֶחְשְׂפוּ,6
וְ/אוֹ,6
הַקְּרוֹבָה.,6
הַבִּיקּוּר,6
לְחוּפְשָׁה,6
פּוֹעֲלוֹת,6
שֶׁיּוֹצְאִים,6
מַבְטִיחָה,6
הַמְּחִירִים,6
שֶׁנִּקְרֵאת,6
מַהוּת,6
לְטִיּוּל,6
חוֹבֶרֶת,6
נֶעֱרַךְ,6
מַכַּבִּי,6
רְחוֹבוֹת,6
מַחֲצִית,6
וְהוֹסִיף,6
לְהַצִּיב,6
כְּחָבֵר,6
עִיקָּרִי,6
"הַיֶּלֶד,",6
מְעוּלָּה,6
לְגַיֵּיס,6
לְגַבֵּשׁ,6
יָבִיאוּ,6
הַסִּיכּוּיִים,6
בּוּטַּל,6
הַפְּסִיקָה,6
הַשְׁפָּעָתוֹ,6
תַּצְלִיחַ,6
בְּהוֹדָעָה,6
הַפְרָשׁוֹת,6
הַיָּדַיִים,6
מְחוֹז,6
בַּנְּגִיף,6
מַצָּבָם,6
גַּמְּזוּ,6
בִּיקֵּר,6
שֶׁעָרַךְ,6
תִּיעוּד,6
לְבִיקּוּר,6
הֲפִיכַת,6
הֵשִׁיב,6
הַהוֹרָאוֹת,6
הַוַּודָּאוּת,6
בְּבַנְק,6
בָּרִבְעוֹן,6
עֲנַף,6
הַדִּירוֹת,6
הַמַּקְבִּילָה,6
"דְּרָכִים,",6
שִׁימּוּר,6
הֲמוֹנִית,6
וְכַנִּרְאֶה,6
עוֹרֶכֶת,6
רֵפוֹרְמוֹת,6
הַצָּפוֹן,6
הַמְּיוּחָדִים,6
אֲוִיר,6
נֶפֶץ,6
שֶׁהַמְּדִינָה,6
80,6
מַאַגְרֵי,6
מִתְקָפָה,6
וְכָאן,6
עוֹרְרִין,6
מִבְנֵי,6
גְּמַר,6
הַקָּשָׁה,6
"טוֹבָה,",6
הַחֲזָקוֹת,6
"צַהַ""ל,",6
תַּמְצִית,6
הָאִישִׁית,6
עֲמִידָה,6
הַתְּפִיסָה,6
רְחָבָה,6
הָאִרְגּוּן,6
32,6
חִילּוּץ,6
מִשְּׂדֵה,6
לִתְחוּם,6
בְּעָיָיתִי,6
יוֹאָב,6
לְאֶזְרְחֵי,6
לְפַנּוֹת,6
הִינָּם,6
בְּקַבָּלַת,6
הַזְּרוֹעַ,6
לְמַנּוֹת,6
הֶבְדֵּל,6
"אֲמִיתִּי,",6
שֶׁנִּמְצָאִים,6
שֶׁסּוֹבְלִים,6
בְּעֶשְׂרוֹת,6
תְּשׁוּבוֹת,6
הַשִּׁישִּׁי,6
בִּיעִילוּת,6
יִגְרוֹם,6
מוֹחִי,6
שִׁינַּיִים,6
הַמְּטַפֵּל,6
הַפְסָקַת,6
מִקְּבוּצַת,6
חֲלוּפָה,6
קָשָׁה.,6
בִּמְנִיעַת,6
מַדָּעִית,6
הוֹרָדַת,6
"הָעִבְרִית,",6
מוּשָּׂגִים,6
הַנִּמְצָא,6
שֶׁנִּכְתְּבוּ,6
מֵאוֹתָהּ,6
מְגַלִּים,6
בְּנָהּ,6
"""וְאִם",6
מִמְּקוֹרוֹת,6
הַחוֹקֵר,6
הַמִּקְרָא,6
חוֹקֶרֶת,6
רוּת,6
כֵּיוֹוֹן,6
מוּבֶנֶת,6
כּוֹתְבִים,6
הִיסְטוֹרְיוֹנִים,6
בַּקָּשַׁת,6
19,6
שֶׁנּוֹתְרָה,6
"הַלָּלוּ,",6
הַסְכָּמָה,6
הִתְיַיחֲסוּ,6
לַנְּשִׂיאוּת,6
סֶקֶר,6
בִּיל,6
הָעֵסֶק,6
הַמְּסָרִים,6
הָעִיתּוֹנָאִים,6
הוֹפָעוֹת,6
הַפַּרְשָׁנוּת,6
יִזְכֶּה,6
הַקּוֹלוֹת,6
הַצִּילּוּם,6
לְאִישָּׁה,6
מַאֲמַצִּים,6
הִתְפַּרְסְמוּ,6
לְשַׁפֵּר,6
חֲבֵרֶיהָ,6
הִתְקַבֵּל,6
תַּהֲפוֹךְ,6
פְּסִיכוֹסוֹמָטִיּוֹת,6
הַמַּחֲלָה,6
פּוֹסֵק,6
מְקַבְּלוֹת,6
הַמּוּדָעוּת,6
כָּפוּל,6
חוֹלֵי,6
בּוֹחֵר,6
הַחֶבְרָתִית,6
מְבַשֵּׂר,6
אַשְׁמָה,6
רִיבּוּי,6
תִּסְמוֹנֶת,6
מְעַנְיֶינֶת,6
בֶּטֶן,6
מִתְיַיחֶסֶת,6
שְׁלִילִי,6
מִתְרַחֶשֶׁת,6
אוֹתוֹ?,6
שֶׁמָּצָא,6
מְיַיצֵּג,6
בִּכְלִי,6
סִיסְטוֹלִי,6
כְּשֶׁהֵן,6
הַמְּכִילִים,6
הַמּוּרְכָּב,6
מְבַצֵּעַ,6
70,6
צֹאן,6
תִּכְנוּן,6
(עַד,6
הָאֲדָמָה.,6
בְּמַשְׁבֵּר,6
בְּאַחְרָיוּת,6
הַחֲבֵרוֹת,6
הָאֶזְרָחִים.,6
הַמְּדִינִיּוּת,6
נְכָסִים,6
בֶּעָתִיד.,6
שֶׁקַּל,6
לָאָרֶץ.,6
הִבְטִיחָה,6
מְסוּדָּר,6
יִכְלוֹל,6
"הַנִּדְרָשִׁים,",6
סֵירְבוּ,6
רָמָה,6
טִיפָּה,6
שֶׁאוּכַל,6
בְּאַלִּיפוּת,6
שָׁבַר,6
נְקוּדּוֹת.,6
נָחָה,6
אֵירוֹ,6
לִמְאַמֵּן,6
שֹׁוִוי,6
לְפִיו,6
לְהַרְחָבַת,6
מִמְּקוֹם,6
לְחוֹדֶשׁ,6
וְזָכָה,6
לַעֲקוֹף,6
גֵּאֶה,6
שָׂרַד,6
וְכַאֲשֶׁר,6
דּוֹן,6
בְּהֶתְאֵם.,6
1996,6
מַנְצֶ'סְטֶר,6
"עֲבוּרוֹ,",6
לְאֵין,6
יָמָיו,6
הִכְנִיסָה,6
בַּחֲמִישָּׁה,6
יַעֲזוֹב,6
בַּקְּבוּצָה,6
מוֹעֲדוֹן,6
"הַשְּׁנִיָּיה,",6
שֶׁפִּיתֵּחַ,6
"הַמְּקוֹמִית,",6
דָּרְשׁוּ,6
לָקוּם,6
הַקִּיצּוּץ,6
בַּכְּנֶסֶת.,6
הַקּוֹדֶמֶת,6
לַמִּלְחָמָה,6
הַפְּרָטִית,6
נֶהֱנֶה,6
"הַצִּיבּוּר,",6
הַמְּפוּרְסָם,6
כַּסְפֵּי,6
וְנֶגֶד,6
סִיּוּר,6
לַעֲקוֹב,6
הַמַּגִּיעִים,6
"הַסְּבִיבָה,",6
חוֹף,6
עִיקַּר,6
מִתְקַדְּמִים,6
תָּכְנִית,6
הָרֵלֵוַונְטִיִּים,6
הִבְהִיר,6
הַדְּרָכִים,6
נִשְׁמְעוּ,6
מְסוּדֶּרֶת,6
יְצוּיַּן,6
בַּשָּׁעוֹת,6
בֵּיתוֹ,6
מִידֵי,6
הַחֲשׁוּבָה,6
בַּמַּעֲרָב,6
חָשַׁבְנוּ,6
הַתַּעֲמוּלָה,6
בַּטֵּלֵוִויזְיָה,6
"שֶׁלָּנוּ"".",6
"""אֲנָשִׁים",6
דֶּרְעִי,6
הַמְּקוּוָן,6
תְּאַפְשֵׁר,6
הַצּוֹפִים,6
הַשַּׁבָּת.,6
"""הָיְיתָה",6
הַדָּתִיִּים,6
צִיּוֹן,6
הַיְּהוּדִים.,6
לְהָשִׁיב,6
עָשָׂר,6
בִּשְׁלוֹשָׁה,6
חֲגִיגוֹת,6
סֶגֶר,6
בַּאֲנָשִׁים,6
"""צָרִיךְ",6
לַמַּחְלָקָה,6
בַּמִּיטָּה,6
לִגְמַר,6
בַּמִּשְׂחָק,6
בְּתוֹסֶפֶת,6
"""גְּדוֹלֵי",6
שִׂמְחָה,6
הַמּוּמְחִים,6
הַחֲשׁוּבִים,6
וְעָלָה,6
נוֹשְׂאוֹת,6
הַמּוֹדֶרְנִית,6
וְאֵינָם,6
דָּחֲתָה,6
קְהִילַּת,6
עֵד,6
הַסְּפָרַדִּית,6
פְּנֵיהֶם,6
שָׁמַעְנוּ,6
הִיוָּוה,6
יַחְדָּיו,6
גַּג,6
הַחֶבְרָתִי,6
לְעוֹד,6
וְהַיּוֹם,6
הַכְּבֵדִים,6
מְעָרוֹת,6
בָּאִימְפֶּרְיָה,6
הָרַךְ,6
וּלְאַחֲרֶיהָ,6
הַקָּשׁוֹת,6
לְטַיֵּיל,6
בְּלִיוּוּי,6
אַרְבַּעַת,6
לַתְּקוּפָה,6
וּבֵינֵיהֶם,6
הַהִתְיַיחֲסוּת,6
הַפּוֹלִיטִי,6
לְהִתְרַחֵק,6
"""נִרְאֶה",6
מִמְשַׁל,6
רַבָּה.,6
הִינּוֹ,6
וְהִתְפַּתְּחוּת,6
"פֵּירוֹת,",6
"דּוֹמֶה,",6
תִּינוֹקוֹת,6
הִצְבִּיעָה,6
זְכוּכִית,6
אֵשֶׁת,6
לְבִיטְחוֹן,6
בְּחֶבְרַת,6
לְשַׂר,6
בְּמִבְצַע,6
שֶׁנֶּעֶרְכָה,6
"יִשְׂרְאֵלִים,",6
"הָאָב,",6
לָחַשׁ,6
הַקֶּרֶן,6
הַפִּרְסוּם,6
כַּיּוֹם.,6
הִיסְטוֹרִי,6
שֶׁבֶּן,6
הִצְטָרֵף,6
טֶקֶס,6
הַמִּתְגּוֹרְרִים,6
לְהִתְבּוֹנֵן,6
שׁוֹמֵעַ,6
סַמְכוּיוֹת,6
בְּעַזָּה,6
הֲמוֹנֵי,6
אוֹסְלוֹ,6
נִבְנוּ,6
אַדִּירָה,6
וְקָרָא,6
הָרֶצַח,6
מִכֵּיוֹוֹן,6
הִתְחַיְּיבוּת,6
לִנְתַנְיָהוּ,6
אֵהוּד,6
לְבַדָּהּ,6
חִידּוּשִׁים,6
"הַמִּשְׂחָק,",6
"גֶּרְמַנְיָה,",6
הֶעָצוּם,6
אַשְׁרַאי,6
לִשְׁקוֹל,6
וְהִגִּיעוּ,6
הַמִּסְחָר,6
פְּשִׁיטַת,6
מַקִּיפָה,6
"שֶׁלִּי"",",6
נִשְׁאַל,6
בְּאִיטַלְיָה,6
הַגִּרְסָה,6
הַמַּרְכִּיבִים:,6
סוּכָּר.,6
מַעֲבִירִים,6
(לֹא,6
פָּתְחוּ,6
גָּרְמָה,6
בְּמִסְפָּר,6
פּוּרְסְמוּ,6
מִשְׁקָל.,6
נֶעֱצַר,6
לְחִימָה,6
בְּתֵיאוּר,6
לוֹחֵם,6
הַמְּשִׂימוֹת,6
שֶׁיַּעַזְרוּ,6
אֱמֶת.,6
עָבְדוּ,6
מְקוֹמָם,6
בָּנוּי,6
מִלְּכַתְּחִילָּה,6
קוֹד,6
הַדָּרוּשׁ,6
שְׁלַל,6
יְצִיאַת,6
עֵצִים,6
יִמְצָא,6
הַדֶּלֶק,6
מִכַּמָּה,6
"""מְדוּבָּר",6
אַחֲרֵיהֶם,6
נְיוּז,6
בְּסִיּוּעַ,6
עֲבוֹדוֹת,6
הַקּוּפְסָה,6
לְסַכֵּן,6
חֲקִירָה,6
הַתֵּיאַטְרוֹן,6
הַקּוֹרוֹנָה.,6
הָאַנְטִי,6
מוֹנַעַת,6
הַחוּצָה.,6
חֶלְבּוֹן,6
תָּאִים,6
פִּיתֵּחַ,6
הֶעְתֵּק,6
בִּמְעַט,6
פִּיתְּחוּ,6
"הֶחָדָשׁ,",6
מַעֲלָה,6
מְחַיֶּיבֶת,6
שֶׁעָלְתָה,6
לְאוּלַם,6
הַמַּחֲזֶה,6
מוֹבִילִים,6
הַלָּקוֹחוֹת,6
מִתְקְנֵי,6
הַמּוּכָּר,6
אַלּוֹן,6
"וַאֲנִי,",6
גְּרָם,6
זַיִת,6
תֵּל-אָבִיב,6
"שִׁינּוּי,",6
תּוֹמְכִים,6
תַּרְחִישׁ,6
הַפֶּרֶק,6
שֶׁמַּחֲזִיק,6
לְהֶסְכֵּם,6
'זֶה,6
הַקּוֹדֶמֶת.,6
"הָעֶשְׂרִים,",6
אֲרוּכָּה.,6
בָּנָה,6
הַ-18,6
לְחַיִּים,6
אִפְשְׁרוּ,6
חַיָּיל,6
בִּמְהֵרָה,6
קוֹרוֹת,6
עוֹנֶג,6
הַטַּעַם,6
לִשְׁלוֹשָׁה,6
אַח,6
אֲתָר,6
בָּאֲתָר.,6
הֲפָרָה,6
מִקְרֵה,6
לְחַקּוֹת,6
"אֲלֵיהֶם,",6
שֶׁנּוֹתְנִים,6
"נוֹרָא,",6
סְגִירַת,6
מוֹסְדוֹת,6
תִּרְאֶה,6
אוֹתָנוּ.,6
"""חָשׁוּב",6
שׂוֹנֵא,6
אֶפֶס,6
סִיקּוּר,6
חִיּוּבִיִּים,6
מַסְבִּירִים,6
תָּאוּפִיק,6
הַמּוּזָרָה,6
בְּחֶדֶר,6
מַבִּיטָה,6
"רֹאשׁ,",6
"חֲבֵרִים,",6
לְהַזְכִּיר,6
הַלַּיְלָה.,6
דִּירַת,6
מִשְּׁנוֹת,6
לְבוּשָׁה,6
פִּינַּת,6
חַשְׁמַלִּיִּים,6
"אַבְרָהָם,",6
לְיָדוֹ,6
בָּהֶן.,6
הַמְּקוֹרִית,6
לַשָּׂפָה,6
לְכוּלָּם,6
לְאֵיזוֹ,6
חֲזָקִים,6
נַעֲרָה,6
מַחֲלִיט,6
וְתָמִיד,6
הַמַּסְקָנָה,6
הַהוּמוֹר,6
בְּסוּג,6
שֶׁאֵינֶנּוּ,6
בְּגוּף,6
הָעוֹמְדִים,6
"יַלְדָּה,",6
לְבָנָה,6
בְּתוֹכָהּ.,6
הָאָדוֹן,6
וּפָשׁוּט,6
סָגַר,6
חוּט,6
זְמַנּוֹ,6
זוֹל,6
בַּמִּטְבָּח,6
דְּמָעוֹת,6
60,6
לְבֵן,6
הִזְמַנְתִּי,6
שֶׁהַיּוֹם,6
וְלִרְאוֹת,6
מִתְקַשָּׁה,6
מַצְּבֵי,6
"הַשְּׁאָר,",6
אֶתְגָּר,6
הַמְּכִילָה,6
מְצוּמְצֶמֶת,6
הַכְּבִישׁ,6
רוּבֵּנוּ,6
הַמּוּרְכֶּבֶת,6
פָּרַץ,6
הַתַּיָּירוּת,6
בְּיָמֵינוּ,6
לְפִתְרוֹן,6
הַשָּׁנִים.,6
בָּנָיו,6
זְאֵב,6
אֲלֵיהֶם.,6
נַגִּיעַ,6
בִּשְׁלוֹשֶׁת,6
שֶׁמַּמָּשׁ,6
הַפּוֹפּוּלָרִי,6
הַ-,6
וְתוּ,6
שֶׁשּׁוּם,6
לוֹחֲמֵי,6
כִּישָּׁלוֹן,6
לְצִדּוֹ,6
שֶׁעָבְדוּ,6
בְּעֵינָיו,6
הַיְּחִידִי,6
הַקַּנָּאִים,6
יוֹסֵיפוּס,6
הַנִּקְרָאִים,6
בָּרוּר.,6
הוֹצִיאוּ,6
מְגִינֵּי,6
הַמִּמְצָא,6
נוֹתְרָה,6
נָעַץ,6
כִּבְיָכוֹל,6
הֲכָנָה,6
"מַמָּשׁ,",6
בַּמְּעָרָה,6
שֶׁלֶד,6
שֶׁנַּעֲשׂוּ,6
"אָמְנָם,",6
רָצוּ,6
בְּמַסַּע,6
"אוֹ,",6
בִּפְרוֹיֶקְט,6
נְסִיבּוֹת,6
בְּרֶצַח,6
הַיְּהוּדִי.,6
מְכוֹנוֹת,6
לְהַפְלִיא,6
פוֹיֶר,6
בַּסְּבִיבָה,6
סוֹדוֹת,6
אָבִיו.,6
וְיוֹצְרִים,6
"עוֹד,",6
מְסַפֵּר.,6
הַחְלָפַת,6
כְּתִיבַת,6
הַקְּרִיאָה,6
סוּגְיָה,6
אִיבַּדְנוּ,6
שֶׁאֵי,6
לְהַמְצִיא,6
בְּתַחֲנוֹת,6
זְהִירוּת,6
מִפְלָצוֹת,6
בַּחֲנוּת,6
אַקְרָאִית,6
הָלְאָה.,6
לְהָפִיק,6
בַּחֵלֶק,6
הָרְוָוחָה,6
פְּגִיעִים,6
"הָאוּ""ם",6
"הָאֱנוֹשִׁית,",6
צוֹפֶה,6
"חֲדָשִׁים,",6
גּוּפָם,6
הַדּוֹרוֹת,6
"שֶׁלָּנוּ"",",6
טֶכְנוֹלוֹגִיִּים,6
גָּדְלָה,6
הֶבְדֵּלִים,6
מִבְחָן,6
רוֹנַלְד,6
מְיוּחָדִים,6
מְשַׁלְּמִים,6
פּוֹטֶנְצְיָאל,6
מֵהַשָּׁנִים,6
הַמִּסְעָדָה,6
עִיכּוּב,6
בִּיקּוּר,6
מְעוּלֶּה,6
נֶחְמָדָה,6
וְהַרְבֵּה,6
סְלוֹפִּי,6
הִצְבִּיעַ,6
"נָאסָ""א",6
הַבְּרִיטִית,6
הַשּׁוֹנִים.,6
הַמַּעֲרָכוֹת,6
מָתֵמָטִיקָה,6
שֶׁמִּי,6
הָעֲנָפִים,6
עָנָף,6
בְּרָזִיל,6
יֵיטְס,6
פְרוּם,6
הָאֵל,6
"בְּקַלּוּת,",6
הַמּוֹבִיל,6
נְקַבֵּל,6
הִשְׁאִירָה,6
הָרְשִׁימָה,6
מַרְאָה,6
חֲסִימוֹת,6
תְּרוּמָה,6
כּוֹחָם,6
נְצִיגִים,6
לַקְּבוּצָה,6
הָאַלִּימוּת,6
פּוֹלִיטִיקָאִים,6
חָטוּף,6
יַהֲפוֹךְ,6
לַמֶּלֶךְ,6
21,6
לְהַעֲנִיק,6
אֲלֵיהֶן,6
הָאֱנוֹשִׁית.,6
בְּלָאק,6
הַקֶּסֶם,6
הַשֵּׁינָה.,6
הַגֶּרְמָנִית,6
זוּלַת,6
דּוֹרְשִׁים,6
מִשְׂרְדֵי,6
קֶטַע,6
בִּתְמוּרָה,6
הַדֶּמוֹקְרַטְיָה,6
חוּקָּה,6
הַגְּבוּלוֹת,6
"פּוֹרְנוֹגְרַפְיָה,",6
מוֹנָה,6
שׁוֹפֵט,6
בְּפוֹרְנוֹגְרַפְיָה,6
הַמִּינִית,6
שֶׁרָאָה,6
הַפֶמִינִיסְטִיּוֹת,6
לִגְבָרִים,6
לַגֶּבֶר,6
14,6
הַמַּחֲנֶה,6
חֶבְרָתִיִּים,6
הֶישֵּׂגֵי,6
וּבָתֵּי,6
"הָאֲנָשִׁים,",6
נְהוּגִים,6
בִּפְגִיעָה,6
אֱמוּנָה,6
הַתְּקָנִים,6
תּוֹעֵבָה,6
נוֹטֶה,6
בִּבְרִיטַנְיָה,6
הַתַּקְדִּים,6
פְּסִיכוֹלוֹגִיִּים,6
סוֹבֵל,6
לְהַאֲשִׁים,6
הוֹגֵן,6
לְאַבֵּד,6
נִמְצָאוֹת,6
הַשְּׂמֹאל,6
הַתּוֹמְכִים,6
נוֹשֵׂאת,6
עָרַךְ,6
בְּמַגָּע,6
"נְכוֹנָה,",6
בַּאֲתָרֵי,6
מִתְקַיֵּים,6
מְסָרִים,6
מוּרְכָּבִים,6
הַשְּׁהִיָּיה,6
"עָמוֹק,",6
מַנְהִיגִים,6
הֶחָזוֹן,6
"בֶּאֱמֶת,",6
שֶׁהַחַיִּים,6
הָעֲמוּקָּה,6
"מָחָר,",6
מְלֵאָה.,6
בַּדִּיּוּן,6
וְלָתֵת,6
לְהַחֲלִיט,6
עָצְרוּ,6
לִזְרוֹם,6
שְׁלוֹשׁ,6
לְנֶגֶד,6
מִתְחַבְּרִים,6
תְּקוּפוֹת,6
תָּרַם,6
שְׁחוֹרִים,6
מַרְטִין,6
עִמָּהּ,6
תּוֹדָה.,6
הָאַחְדוּת,6
שֶׁבְּעוֹד,6
"בָּאַחֲרוֹנָה,",6
"בֵּינֵינוּ,",6
יָשָׁר.,6
חָזָק.,6
אֲמֵרִיקָאִים,6
"לַעֲבוֹד,",6
מוּגְבָּל,6
בְּכַדּוּר,6
שְׂמֵחָה,6
רוּחוֹ,6
וְאָמְרוּ,6
"חַיָּיו,",6
יְצִיאָה,6
הַסּוֹבְיֵיטִית,6
מְסַמֵּל,6
לַחֶדֶר,6
וּלְהָבִיא,6
אֵנֶרְגִּיָּה.,6
לִנְחוֹת,6
רוֹכְשִׁים,6
מַמָּשׁ.,6
נָעוֹת,6
כְּשֶׁהָיִיתִי,6
בַּכֶּלֶא,6
הַפִּיצּוּיִים,6
לִפְתִיחַת,6
מְבוּגֶּרֶת,6
